PID,Sale_Price
526301100,211104.9
526353030,267115.2
527127150,216410.8
527162130,193799.9
527166040,158384.3
527216070,488604.9
527276150,108409.8
527358200,183411.2
527402250,151246.1
527425090,102222.3
527451330,96954.6
527453130,141972.4
528108120,351575.7
528120090,252008.2
528138020,286725.5
528175010,226294.1
528180070,289576.2
528218150,174565.1
528231020,181984.5
528250100,170372.0
528344070,317362.9
528382020,314526.1
528445060,227166.8
528458110,258242.5
531367050,228645.5
531451110,125015.1
531452050,119857.5
531453040,162025.4
532354090,145653.3
532377100,120965.2
533130020,227351.4
533205060,235971.3
533212010,155597.4
533213030,251981.8
533223020,167037.7
533244030,245095.2
533352170,180190.7
534151175,259057.4
534152100,188317.5
534202160,138044.8
534401110,143925.5
534403410,152698.1
534430080,145054.6
534450180,130204.7
534476260,161115.8
535106190,158119.4
535152010,126414.3
535152150,171839.5
535154050,118128.4
535179020,181700.9
535302200,125745.8
535325400,99386.1
535350040,135990.2
535401080,170140.8
535453070,159083.8
535457010,146083.1
535477020,160179.7
902106130,98959.1
902125080,108667.8
902206040,126834.8
902206240,109596.5
902305110,148993.6
902401060,98587.2
902402250,132883.4
903206120,188069.8
903227020,135870.5
903232190,120805.4
903425110,138021.7
903430080,128912.1
903476030,135553.5
904300150,74858.9
904351040,83529.3
905101300,122641.6
905103060,148864.1
905105200,135896.0
905107110,153824.6
905109130,273386.3
905202090,124433.0
905378040,121874.9
905451320,132007.7
905453040,166999.7
905478190,93635.7
906204230,247578.3
906378100,243002.9
906385020,183619.8
906477110,151234.9
907185060,181793.4
907200340,127025.8
907252120,247395.2
907290040,204553.3
907401090,250139.7
908102060,66461.7
908102170,151516.5
908152080,129736.4
908225320,127432.2
909100080,108515.3
909176140,155322.7
909250030,109246.9
909426080,194117.1
909452114,217599.5
909475140,294874.4
910205120,111146.2
911204090,97636.2
914467040,249325.8
914478045,144383.2
916386010,212413.0
916386090,261319.0
921128020,318040.6
923204150,141815.7
923225390,118209.6
923226320,86767.1
923230190,128558.0
923276250,148630.3
924151040,288577.0
526351100,164870.6
527105130,296260.0
527110020,163434.0
527132090,224534.6
527162110,198122.9
527163070,186421.2
527164060,162949.6
527166010,232638.9
527214050,446100.3
527276160,205643.6
527326040,179339.0
527353020,182388.8
527354200,183920.3
527359050,157562.8
527365030,251489.9
527375100,225140.0
527376100,147767.6
527402220,132118.3
527404030,138166.4
527405180,123148.6
527450280,103115.6
527451540,106428.0
527452060,132246.5
527453140,140053.6
527455050,144952.7
527455090,127242.5
528102040,362199.3
528106020,551506.4
528108020,319330.2
528108130,377742.7
528110020,530307.4
528116010,326278.7
528120030,331170.1
528138010,334688.1
528142130,313251.8
528166060,421672.7
528172060,248732.1
528174070,199710.1
528176030,463317.1
528180130,240759.5
528188020,197686.1
528220040,176116.6
528228290,197745.5
528228450,193313.3
528235010,189738.8
528240030,189595.5
528250020,194830.5
528275070,244483.0
528290030,169423.5
528290190,162874.5
528292070,219490.9
528321010,359881.2
528344100,333111.9
528365070,322787.6
528390100,386437.8
528431020,242604.8
528435050,279337.4
528441090,441399.9
528456240,188361.6
528458060,198185.3
528458180,229373.0
528480040,254847.4
528482040,267440.4
528490040,227647.9
531363030,172056.5
531369020,240500.6
531375090,127508.9
531379050,244271.8
531450120,200745.4
531452260,175811.0
531477020,82402.5
532353130,130181.1
532376070,122783.7
532378120,122225.0
533135020,248134.9
533210020,169873.0
533213040,157777.8
533236050,190166.2
533254050,216985.1
534125080,148682.2
534128010,240755.0
534128190,236256.6
534129380,127544.2
534175080,186713.7
534202170,146358.5
534251030,163858.7
534275100,121457.5
534278070,164977.2
534400290,162412.0
534402170,197609.7
534429150,181474.5
534451110,122821.4
534476150,182425.8
534478230,147346.7
535105100,171530.6
535126010,210444.1
535151040,139324.7
535154130,152231.1
535178040,118386.4
535300120,165923.0
535303110,143545.2
535325290,100511.1
535353040,145918.1
535353240,174673.3
535375010,92877.3
535377150,107660.9
535381040,152593.1
535383070,115410.0
535402010,191945.9
535402330,201070.8
535403280,154071.1
535450070,135026.9
535451170,90805.7
535452100,125024.3
535453200,140088.6
535475010,151100.5
