PID,Sale_Price
526353030,232646.95
527163010,176160.58
527180040,189822.06
527302110,224392.3
527358200,181895.77
527368020,205580.1
527402200,154356.89
527402250,159418.4
527404120,120397.65
527427230,206197.22
527451180,101599.22
527454200,140526.03
528176070,333323.97
528188120,165301.36
528228285,164236.6
528231020,181173.14
528328100,340550.38
528477080,230252.95
531451110,135534.77
531452020,127695.055
531453010,147329.77
532376160,136919.28
532377100,124596.21
533130130,320211.97
533130160,265930.34
533210060,171390.77
533212010,153411.92
533212020,158792.2
533212060,152646.17
533221110,175946.33
534102025,229754.81
534129040,184868.1
534151175,260052.14
534152050,209751.4
534152100,196130.88
534403410,160420.88
534427010,151991.61
534430080,141180.61
534475100,125184.234
534476260,161369.61
535152050,217320.7
535152130,134800.77
535175070,136658.11
535304060,109438.12
535350030,149501.53
535457010,136124.55
535476350,169787.17
535477020,154983.48
902104060,89178.97
903227150,134511.58
903426200,152012.34
903450110,103614.37
903476030,145473.53
904100140,242557.98
904101110,172551.92
904300150,85111.03
904352190,136496.47
905101310,126716.91
905105200,128619.77
905107250,147218.81
905201030,69979.805
905426060,80724.83
905426200,139815.8
905453040,171578.67
905478190,92196.68
906380190,192257.38
906385020,187080.81
906425045,146144.06
907180050,200173.62
907200340,125278.46
907252120,246448.7
907280040,224847.72
907410080,209650.61
907414030,187296.47
908102060,69180.336
908203100,97844.984
909176140,138855.73
909250030,108685.3
909427230,249277.2
909428280,287472.72
909452114,217574.31
909455030,179303.17
910205120,112837.81
911202100,86747.76
911204090,86689.29
914467040,260028.33
914478110,175449.02
916386020,182787.16
916455170,215585.48
923201020,144141.56
923426070,142300.81
924151040,281647.78
527110020,174845.19
527131030,263533.2
527162110,202660.75
527276160,198029.73
527301320,248608.19
527302175,172978.5
527352150,184443.52
527353020,179269.83
527353060,260683.6
527364030,226901.22
527368010,231475.11
527375180,154044.53
527378140,164978.66
527405160,105825.3
527451540,105787.46
527451650,118183.38
527453140,145110.5
527454130,138053.05
527455060,142282.62
528102140,478514.34
528106020,490639.5
528108010,260634.12
528108020,345095.8
528108130,392173.9
528108140,384727.22
528112040,311487.12
528120170,306883.22
528142090,316836.53
528144020,219096.0
528166060,412704.1
528168030,308764.97
528174060,194654.86
528175050,215987.81
528180120,351153.62
528180130,248680.03
528218090,167401.97
528220040,168345.25
528228435,191448.3
528240150,193087.36
528250020,196502.31
528275070,233117.14
528280230,206531.4
528290120,182964.53
528294050,175826.23
528354050,260254.6
528390210,236807.86
528435030,254872.48
528439060,243868.02
528458040,242299.95
528458140,279535.4
528480130,216307.94
528490070,206412.27
531363030,172528.89
531382070,264186.94
531452010,132146.2
532354160,123413.61
532376110,129823.17
533206020,250362.19
533210010,156945.8
534128010,217682.03
534128190,238946.66
534129080,197161.77
534129370,148360.17
534129380,128203.28
534151120,249677.16
534175080,219615.64
534177230,224041.61
534200030,117346.23
534202170,143310.25
534250400,196704.25
534252240,153783.25
534276040,121080.58
534278070,161847.55
534400050,160326.97
534426110,140573.34
534431130,116299.74
534451110,117234.03
535126100,115754.0
535150070,125146.99
535151040,146523.23
535154130,149841.39
535178040,119183.266
535178120,137089.14
535179160,137285.9
535300120,164184.14
535302120,133522.72
535303150,130517.734
535352090,116371.305
535353040,146325.08
535353240,176585.95
535354070,128886.72
535354100,145653.6
535376060,145142.2
535378120,113813.195
535383060,50349.465
535383110,93147.81
535402270,129443.75
535402330,185371.6
535426150,135068.17
535450070,132647.98
535451250,141116.4
535452090,121248.13
535454100,130476.17
535476110,145792.42
902102080,124167.99
902105050,123915.43
902201110,121131.055
902206260,97888.664
902301080,115277.98
902325070,120127.89
902327070,145349.0
902331010,70770.22
902405120,119507.984
902477120,66557.4
902477130,46570.94
903200080,214346.22
903205040,108920.01
903227070,132912.0
903228070,108767.52
903230100,108042.28
903234220,135499.88
903400220,161455.66
903429080,157233.89
903451090,142918.12
903458170,104764.39
903475100,119974.81
903476090,123803.33
903481130,86352.47
903484110,121603.06
904301375,51098.348
904351200,116893.195
904351240,89710.83
905105190,133824.2
905200260,145690.95
905325020,229335.38
905377010,140167.72
905377130,106770.41
905402070,113201.05
906223080,226195.38
906230010,301076.44
906340100,341294.28
906340110,306746.0
906340120,267390.34
906380100,267246.56
906392130,172849.7
907131190,205443.69
907135040,152381.45
907202080,137094.5
907227290,136134.69
907250070,241714.2
907252220,236652.31
907253130,330017.0
907275090,207871.75
907275140,286919.47
907280170,207747.88
907290180,141525.98
907412020,194874.78
907414020,195651.12
908151050,145150.5
908152100,136545.3
908250030,68633.52
909101100,133552.14
909129090,112394.79
909129100,120715.77
909175080,51393.34
909250220,140147.0
909275080,171210.1
909276200,145071.9
909279010,223330.17
909282130,133166.27
909425130,191100.98
909451140,118947.195
911370500,300685.62
914465020,278490.75
914475010,141150.73
914476430,162289.12
916176030,154580.22
916380070,334268.16
916382100,406657.7
916382110,321085.03
916455070,222563.25
923201100,134526.58
923202060,132100.47
923228110,81816.57
923400025,170664.47
924100060,172733.36
526354070,181935.16
527106140,186788.44
527107010,181764.84
527107210,203659.52
527140090,208178.45
527161010,178837.3
527163100,183260.53
527226020,139761.55
527252080,290762.94
527301170,236085.16
527302050,178856.06
527302210,206527.86
527325240,167215.12
527354160,193705.78
527378020,164771.58
527401130,141327.72
527427110,165879.19
527450110,99829.36
527450250,99675.24
527451290,95548.125
527451550,107992.22
527452150,132020.61
528102030,375704.62
528110110,453614.56
528118030,434633.9
528120130,377573.5
528142140,328359.72
528172080,277096.2
528178090,386409.84
528186030,287396.8
528186080,286296.53
528186130,351944.84
528186170,206790.58
528190010,207807.33
528228345,233601.84
528228405,216324.64
528228465,170474.47
528235020,181067.27
528235180,191973.58
528250030,203862.78
528290090,169674.19
528294060,198440.16
528326030,296703.94
528326110,308060.53
528354100,254809.55
528363110,371978.28
528365080,268787.3
528427010,228840.1
528431080,210711.16
528431120,243645.55
528458030,227113.38
528458050,211936.89
528462040,205419.58
528477040,208478.06
531376070,175198.72
531382090,179518.25
531382110,180983.53
531384030,201308.5
531450030,195406.66
531450170,180629.88
531451020,200215.83
532376170,108423.164
532377020,104933.78
532479020,142501.39
533206050,190556.11
533208140,176628.73
533212140,148929.05
533212150,148793.47
533213070,172016.62
533213120,166809.61
533217060,167736.12
533236060,197860.02
533250160,299353.72
533350090,300882.12
534201240,141098.52
534202130,150465.6
534250410,183932.7
534276190,114125.14
534277060,117094.695
534401190,145517.39
534403100,157329.89
534428020,132375.52
534451080,73246.48
534452060,130273.75
535103050,228825.69
535105090,156165.1
535126140,226533.86
535180120,135742.64
535302130,144555.52
535302140,119901.95
535352080,115975.33
535380140,126310.664
535383100,97847.69
535403010,134566.48
535426260,152112.4
535426350,153251.66
535427070,242284.02
535453020,151122.81
535453210,147402.14
535454150,134211.1
902100020,111143.51
902105020,216317.22
902105130,76673.83
902109110,200122.47
902109120,126754.62
902128150,145328.77
902201120,103313.62
902201140,149348.48
902205090,106804.42
902207220,308012.66
902300215,146931.27
902401010,116733.88
902406090,127289.08
902427045,97025.97
903206070,142050.38
903226150,115646.086
903227080,120586.79
903228040,161320.22
903228090,114155.836
903231080,113051.3
903232030,89668.15
903232090,149417.16
903234090,127259.7
903234100,125493.945
903235100,67465.58
903236010,122071.09
903401050,136458.34
903425420,122092.75
903426160,154547.48
903429010,129573.07
903452025,93920.12
905102170,126060.836
905107280,161096.36
905201110,161863.12
905201120,158164.83
905202230,198355.97
905226030,102933.6
905227050,141130.81
905352030,209625.22
905403060,109229.89
905426030,192015.14
905480150,82001.94
906223140,231045.27
906380030,239425.69
906476030,193193.28
907126030,152778.12
907135020,151544.38
907135260,146308.61
907187030,195328.22
907192130,222127.28
907196040,217122.03
907196050,215390.25
907200110,130809.83
907201060,143009.61
907202240,171822.66
907227300,118377.74
907250020,237169.47
907253060,237280.33
907253110,223516.61
907254020,272320.88
907254090,230917.28
907262030,211647.86
907262060,234346.23
907262070,189642.03
907290150,141801.45
907405020,217888.7
907405140,202538.06
907412040,193215.75
907412090,194001.77
907425035,153774.75
908128110,187757.33
908154235,483227.28
908186040,141234.61
908201110,71553.52
908226120,108917.516
908250040,111452.28
908275180,134996.33
908276140,102573.28
909250040,184530.42
909251080,138868.84
909251090,203568.64
909277070,110597.28
909281030,125280.98
909428190,184831.42
910202050,65388.664
910202100,121812.45
910226040,151589.62
911226010,101063.555
914465060,280148.97
914467050,212563.98
914476450,192657.12
916325080,301479.84
916386040,159266.0
916402215,177170.8
916403230,183220.16
916477020,336739.53
921126030,271937.56
921201060,360946.16
923203140,167854.22
923204040,166218.06
923225080,125061.68
923225150,115151.07
923225200,128944.38
923225310,105002.95
923225370,99457.32
923400040,177247.02
527105140,200363.48
527110080,176624.7
527158090,174584.1
527182040,154272.27
527184020,189065.97
527252070,245263.47
527256030,364555.4
527256040,411645.16
527301080,189703.72
527327050,190667.36
527328020,165514.31
527354050,203116.61
527357020,159869.67
527358060,186291.03
527377110,186483.89
527402090,130814.445
527404140,107917.164
527425140,112423.836
527427160,167515.98
528106040,407916.56
528106050,471485.3
528106110,456112.78
528112150,246820.56
528118050,459335.16
528142050,328620.7
528150040,355724.53
528174020,189208.28
528181070,222789.62
528181080,212105.33
528186050,289762.5
528218050,172238.72
528221030,169979.0
528221090,181644.77
528222050,165627.06
528228275,192788.55
528235160,204031.81
528235170,208076.83
528250070,199198.22
528280110,175931.23
528294010,180460.45
528326060,256437.03
528340030,408620.9
528354060,240230.55
528431030,217745.58
528435060,235225.97
528439050,230514.62
528456190,218358.83
528458080,241817.72
528458090,170472.67
528458120,253395.53
528480180,247505.08
528482030,243483.17
528482090,284915.3
531363020,142806.0
531363040,147439.27
531384070,187381.33
531385070,176698.66
531451030,187864.08
531477040,128338.45
532354010,138364.9
532354060,122099.266
532376090,135439.92
532378240,120113.8
533130170,313745.5
533208020,223423.48
533208040,193985.86
533213130,167463.77
533213140,173885.2
533251110,285457.66
533251130,200569.56
533254130,178198.36
534127140,142611.66
534151180,250600.58
534176140,167608.83
534201040,134464.5
534276180,122302.05
534278150,151729.62
534278190,114973.19
534401120,165593.42
534403040,166087.98
534403290,215628.05
534453080,115889.53
534475170,169496.94
534476080,139891.69
535101150,139363.7
535105110,158834.31
535126180,171295.67
535151020,143536.77
535151100,129796.92
535152060,131832.64
535154080,149734.27
535177110,159669.77
535181030,162777.08
535304170,133275.14
535325090,132359.36
