PID,Sale_Price
527145080,182124.38
527163010,173636.31
527182190,224052.3
527216070,411237.47
527258010,341001.16
527302110,218568.0
527358140,211216.77
527451180,96135.57
527451330,96536.14
527451410,91482.24
527452190,134298.03
527453130,139454.38
528112020,302881.0
528120060,415729.62
528120090,249692.62
528120100,225321.89
528120120,282547.7
528176010,504414.7
528176070,338440.06
528218150,181827.78
528328100,334150.22
528382020,294050.1
528386040,405289.44
528458110,258718.58
531369060,188107.9
531380080,258021.25
531452050,122056.77
532376160,135326.83
533130020,224423.33
533210060,165167.73
533212060,153885.66
533213030,254618.84
534151175,272105.9
534152050,221770.2
534276360,127322.7
534403360,151157.69
534403410,161137.08
534427010,154962.06
534450180,123112.195
534451150,75088.83
534476260,166748.69
535106190,156229.89
535152010,129495.12
535152150,170786.9
535152250,149442.95
535175070,142062.84
535175180,139297.14
535180130,110852.51
535325400,96487.266
535456110,131959.81
902110090,139339.39
902206130,125119.664
902206240,111827.8
902207130,52724.438
902305110,145394.34
902327040,122672.695
902402010,141752.78
902403070,152379.86
903228150,137544.08
903232190,121908.56
903233120,139837.53
903426180,125165.97
903426200,152827.08
903450110,108259.19
905102060,136533.7
905105200,123157.65
905201030,70129.664
905202090,131876.28
905325030,250943.06
905378040,124129.984
905452160,145377.14
905453080,260538.19
906378100,241379.25
906380190,192246.02
906402200,325847.6
907125090,150243.06
907200280,153266.86
907200290,151446.86
907280040,223590.8
907290040,196743.28
907290170,142650.14
908102060,62755.957
908102300,96872.76
908203100,108282.63
908208020,141944.61
908226130,88481.67
909100080,118634.63
909100110,115806.01
909176150,115297.766
909427230,248176.1
909455030,184435.95
909455040,174763.17
911370510,270010.5
914475090,163613.0
914476520,219628.2
914478045,147821.23
914478110,169904.28
916455170,214906.23
921128020,393513.62
923202105,183086.7
923225440,82931.46
923226250,88888.914
923226320,83144.56
923228270,79095.83
923251080,145477.56
923426070,141102.0
526302110,119411.375
526355080,371281.5
527146010,240781.25
527165130,163853.78
527254020,371282.9
527354100,206278.06
527355150,290745.72
527356040,153002.08
527359180,187431.19
527364030,234886.58
527375210,147379.38
527378140,171587.84
527401160,128414.73
527402220,134973.28
527403040,143015.89
527404020,126272.6
527404030,143325.42
527425110,114430.516
527450280,95814.3
527451540,99727.83
527451640,111989.59
527454050,135413.84
527455090,117142.945
528104070,489939.56
528108020,366130.25
528112040,322120.47
528118060,374338.75
528120030,348757.7
528120160,295350.8
528120170,299699.38
528142090,326646.6
528166060,428017.97
528180120,357475.6
528180130,238153.14
528186010,311754.9
528218090,162853.0
528221060,171636.78
