PID,Sale_Price
526351010,151283.02
527182190,221878.1
527216070,409766.25
527258010,335515.0
527368020,208006.39
527402250,157100.34
527403020,136778.98
527425090,108131.86
527427230,209194.84
527451410,92759.18
527452190,143482.16
527453130,141374.77
527453150,117311.31
528120100,230778.6
528176070,334494.56
528228285,164143.6
528458070,202385.33
531367050,229372.34
531369060,184143.67
531451280,197054.8
531452020,130079.586
531477050,89653.44
533130020,225792.55
533130130,306280.34
533130160,264041.6
533208090,182007.52
533223020,165519.84
533238045,291475.6
533253060,158920.97
534129040,185211.5
534152070,208831.27
534176060,170849.62
534176230,157471.73
534401110,152496.89
534401140,176570.97
534431050,190800.14
534451150,77453.52
535154050,121319.5
535179020,184562.81
535304060,111698.62
535325400,97582.94
535350040,142439.98
535353190,122627.9
535377090,142784.08
535450210,139112.73
535457090,145603.17
902110090,140607.67
902207130,50237.42
903204040,136737.25
903225150,78061.16
903425110,150837.86
903430080,120959.05
904101110,170898.19
904352190,126482.31
905102060,122723.25
905104210,123263.164
905105200,127335.09
905106140,145714.44
905107110,174436.47
905107320,145777.69
905109170,249543.61
905201030,69713.49
905202090,133472.3
905426060,83664.29
905452110,121578.83
905453080,252645.58
906201030,163140.89
906201120,229473.86
906385020,186044.78
906477110,151180.33
907125090,148777.86
907185060,183592.38
907200280,156161.66
907252120,246765.02
907262050,220827.88
908102060,64467.973
908152080,125987.16
908226130,82280.9
909101070,64606.703
909250060,193831.81
909426080,182796.56
911202100,87160.66
914467040,259667.52
916125360,155994.36
916386020,186084.89
916386060,153479.97
916455170,219507.17
916475110,230739.86
921128020,369875.62
923201020,146780.86
923204150,137799.45
923225390,130651.74
923226250,90564.695
923226320,86451.19
923228270,78488.75
923228370,90795.945
923230190,128205.6
923276030,136195.58
924100050,147216.14
924152030,209942.72
527105130,267413.53
527107130,186254.8
527110020,165673.34
527132090,230693.66
527146010,249105.86
527163070,178191.73
527163130,186257.81
527301320,251820.25
527302175,181199.4
527326040,166763.8
527326150,217753.47
527352150,190011.16
527353020,182130.28
527359050,157443.2
527366030,231565.2
527375210,157421.73
527376100,147367.7
527378140,164990.14
527405160,105520.14
527405180,119015.05
527450280,98049.555
527451320,90284.08
527453060,144094.7
527455080,143481.19
527455240,114021.02
528102140,463638.94
528104070,477756.03
528106070,344668.56
528108020,340278.66
528108040,416579.72
528110010,448801.2
528118060,387872.28
528120160,285155.62
528142090,316838.62
528144020,218459.64
528166090,423160.9
528172060,249491.73
528176030,501212.94
528186010,310408.6
528186180,223255.42
528221060,174320.73
528240030,184717.94
528240060,194032.48
528240150,192052.31
528275160,272002.66
528290190,171964.95
528292070,223373.62
528294050,178824.34
528344040,326445.72
528435030,254532.9
528439060,242992.8
528441020,221512.53
528458040,241157.67
528458140,284346.9
528477050,322094.03
528480040,264952.72
528482130,230500.34
528488100,197826.81
528490040,240868.3
531363010,183439.23
531369010,209186.27
531369020,249298.61
531375040,172003.83
531382070,267649.8
531450120,198453.22
532354230,122452.6
532376070,132985.03
532378180,112263.34
533223030,176713.16
533253070,194461.89
533254110,186170.44
533352150,144130.84
534128020,208460.56
534151120,251493.14
534175080,213380.69
534200030,118584.97
534251030,170834.14
534252240,161339.44
534275060,124029.28
534277090,139477.8
534278070,161272.83
534402060,136317.61
534450150,79175.3
534475250,168559.72
534476320,127881.76
535125090,216049.2
535150070,126869.02
535175030,166011.33
535178040,117912.85
535301170,155550.47
535303150,127315.3
535325290,111066.91
535352090,113030.38
