PID,Sale_Price
527105030,198017.27
527145080,183194.12
527163010,167587.89
527165230,182847.83
527182190,222962.22
527225035,216191.2
527402250,155238.95
527403020,137133.33
527427230,206794.72
527451410,86917.44
528108120,380777.72
528120120,298044.22
528176010,488599.47
528240070,214092.06
528250100,173900.3
528292020,203968.38
528382020,294745.84
528456160,195155.23
528458070,211328.98
528458110,260492.72
528477080,228199.36
528480090,242495.53
531380080,246337.08
531451280,202967.7
531452050,124433.64
531452180,209052.45
531453010,140109.05
531453040,166214.27
531477050,90776.29
532354090,146820.89
532376160,134035.08
532377100,128833.016
532479070,190502.88
533210060,169019.94
533212060,151924.95
533213030,258705.5
533221090,169632.12
533223100,143557.16
533253060,161986.83
533253210,206380.19
534176230,156934.58
535126040,202814.06
535153070,132842.56
535175180,134940.08
535302200,126738.66
535304060,95702.06
535304180,121347.734
535425010,237406.64
535457010,137251.88
902106140,108932.16
902125080,95892.734
902128170,103458.36
902305110,144595.1
902329030,183668.2
902402010,138150.64
903204040,133307.17
903226160,99500.96
903228150,138429.58
903234050,106644.016
903426180,129689.52
903430080,122202.13
904101110,166678.25
904300150,81210.76
904302260,110357.27
904350045,98296.164
904352190,125294.59
905104210,122929.88
905106170,125725.5
905107110,176478.72
905352140,239680.64
905453080,264530.56
905475510,104907.36
906225210,160622.64
906378100,252829.23
906380190,195304.0
906402200,334406.53
907125090,147462.19
907262050,221708.67
907280040,222522.92
908102060,59211.094
908102130,110178.61
908226130,92064.62
908275300,145103.58
909100080,121542.31
909100110,122665.33
909101070,58530.13
909176150,122881.82
909250060,187992.6
909426080,178619.98
909428280,284989.78
909455030,182557.03
914475090,171207.8
914478045,149507.95
916455170,216668.62
923201020,143174.47
923225440,87281.266
923226250,95276.6
923226320,85410.5
923426070,142024.23
924100050,142301.08
526302110,119648.14
526355080,366827.16
527105130,267273.56
527146010,257024.14
527163070,185713.81
527164060,164719.25
527164090,164502.45
527165130,165970.48
527166010,228441.72
527258020,264658.25
527353060,251297.98
527368010,227112.52
527401160,126609.63
527404030,145880.73
527405130,106553.125
527405160,108337.06
527425110,124627.11
527451320,90806.07
527451640,115058.97
527453050,142715.88
527453060,146523.66
527454050,137004.58
527455050,154595.11
528108140,356832.53
528110010,452446.75
528110020,530969.5
528118060,370401.94
528120030,350867.75
528120160,287841.44
528166060,416105.66
528166090,430305.0
528168030,301365.72
528174060,197482.42
528180120,339640.94
528186010,312160.4
528188020,181251.78
528218090,165827.94
528228290,191784.73
528228435,192320.64
528235200,172953.42
528240060,190293.33
528240150,196524.25
528275070,228423.2
528290030,171111.83
528315090,353577.5
528321010,363960.3
528327070,356090.4
528344040,329855.6
528385050,220915.5
528390100,386128.78
528431020,262828.16
528435030,259923.95
528435050,285843.66
528456180,241871.69
528458040,252346.75
528458180,223944.2
528477070,261753.3
528480040,266542.53
528482130,218707.08
528488100,198088.28
531369020,262317.3
531371050,195761.23
531375090,129008.22
531450120,193089.02
531452010,127828.35
531479020,70528.945
532354230,116359.54
532377130,128185.8
532478020,306691.3
533213010,211696.52
533223030,176527.53
533236050,198873.62
533252040,293623.03
534128020,201864.48
534152120,154678.12
534250400,183187.48
534251030,173992.53
534252240,155951.08
534275060,124232.305
534275100,120292.75
534278070,168557.31
534400290,154239.9
534402170,178523.92
534426110,140895.19
534429150,170197.33
534476150,170118.8
534476320,127710.52
535178120,140793.38
535301170,154930.73
535304100,129502.9
535351050,172267.47
535353040,142432.38
535376060,140594.12
535381040,144594.81
535383060,51194.78
535383120,71439.18
535426150,130721.78
535450070,141252.27
535451250,144024.64
535452100,114261.59
535452140,109027.88
535453100,123911.29
535453200,133329.94
535477150,101802.9
902101010,110466.99
902102080,125766.63
902103120,141842.31
902105050,117862.71
902109130,94553.086
902110080,140193.12
902134120,104720.836
902206260,94567.06
902301080,113663.836
902326030,219546.95
902329080,115134.266
902402150,93436.08
902477120,65960.19
903200080,200086.8
903228120,122953.56
903230100,113823.945
903234220,133640.3
903400220,170293.61
903425245,172371.66
903430060,112961.85
903458170,108328.39
903475100,116363.42
903476090,130199.48
904301060,155219.42
904351200,115538.055
905101260,158053.39
905377010,137149.55
905401100,190200.44
905452040,154208.12
905452050,82899.36
905475160,130331.29
906223060,202102.38
906223080,225405.92
906226110,121193.56
906226140,119811.766
906230010,288045.47
906340100,332747.8
906340110,310272.16
906378110,229235.45
906380130,230971.03
906380220,229400.78
906392130,160609.16
906426210,227323.36
907126010,148930.75
907126050,149513.8
907180130,217644.25
907185050,196877.48
907200230,121163.63
907201220,137869.38
907201280,137868.6
907227080,120170.63
907227110,132415.8
907252060,240999.05
907260030,192990.72
907265010,209299.4
907285020,222906.52
907290180,142295.38
907290210,142451.12
907410130,277544.47
907414020,198204.5
908128060,177182.78
908154040,342223.5
908201040,101207.17
909101010,138214.44
909101100,136894.34
909129090,109717.45
909175080,54382.508
909179020,209024.94
909250220,133538.0
909251170,151645.14
909253010,157612.22
909275080,174019.42
909277090,144539.81
909425060,176424.19
909426090,142758.06
909452050,202116.25
910202070,129164.32
910204050,149051.39
911104060,69737.43
912251110,53035.14
914465020,273680.97
914475030,177648.6
914476380,176144.44
916380070,339072.3
916382010,218122.6
916386140,221525.64
916403200,230130.67
916475040,363597.44
921128050,432007.3
923201100,136145.97
923228110,78047.836
923228230,88286.04
923230200,132868.9
526351030,179446.53
527106150,205332.42
527161010,181012.36
527164120,186986.1
527208010,329051.25
527276040,170889.88
527325070,260451.73
527326130,134200.6
527354160,192208.42
527357110,138825.4
