PID,Sale_Price
527145080,186848.12
527162130,188946.11
527166040,164394.56
527358140,211072.17
527358200,186966.48
527402200,154430.5
527454200,136063.94
528108120,344905.97
528112020,295227.47
528120100,234587.72
528175010,218792.81
528181050,214174.78
528188120,167181.64
528231020,180594.05
528240130,191198.52
528344070,345291.03
528358010,235650.11
528382030,206042.33
528458070,197347.62
528458110,252149.23
528477080,232017.48
531451280,201198.33
531452020,126004.1
531452050,124400.42
531453010,147656.38
531453040,164882.7
531477050,85390.22
532354090,152074.7
532377100,131183.23
532378110,147121.4
532479070,188486.1
533130020,226530.62
533205060,231301.02
533208090,180772.9
533210060,172290.14
533212010,153114.77
533213030,252633.77
533221090,160517.28
533221110,176157.72
533223020,166254.38
533253210,190496.69
534152070,204691.92
534152100,192709.69
534403410,166499.67
534427010,153766.39
534430080,144745.48
534431050,195741.27
534475100,130279.836
534476260,172054.84
535101020,166729.92
535125010,261178.53
535154050,120216.83
535179020,188399.83
535302200,130635.54
535325400,93789.35
535350030,151574.0
535353190,121848.7
535377090,136498.17
535457010,140697.67
902104060,89478.336
902128170,101938.04
902402010,147961.84
902402130,110349.17
903425110,142580.52
903430080,118158.14
903450110,111848.27
903476030,144740.38
904302260,104711.95
905107320,139615.67
905202090,137601.55
905378040,139264.33
905453040,166480.31
906201120,236410.48
906378100,239935.88
906380190,189614.0
906385010,192151.8
906402200,356848.53
906477110,149809.11
907200340,129478.08
907203070,127527.47
907262050,223461.4
907280040,232359.16
907290170,143696.73
907401090,257193.33
907414030,189900.28
908102110,95402.89
908102130,114426.914
908102170,151060.12
908103350,130730.13
908203100,96140.16
908275300,145276.39
909176140,142889.92
909455030,183811.36
910205120,114476.69
911202100,82677.02
911370510,267799.4
914476520,214484.23
914478045,148156.28
923204150,146053.77
923228270,79111.22
924151040,290089.06
924152030,201725.53
526302110,122431.94
526355080,375260.6
527105130,272464.53
527108070,360638.9
527110020,166347.47
527162120,187242.89
527163130,177234.0
527164090,160417.81
527165130,163693.53
527258020,263579.2
527301320,247946.39
527356040,151926.25
527359180,177619.62
527364030,232590.39
527375180,155759.78
527376100,149667.6
527402220,133823.95
527404020,127669.97
527405130,107713.164
527405180,119285.375
527425060,110683.59
527451650,114248.625
527452060,127737.56
527453050,144603.78
527454130,135233.94
527455050,146911.23
527455060,137480.08
527455090,120068.91
527455240,115518.99
528108010,265700.2
528108020,338551.12
528108070,349545.5
528108140,370237.34
528110020,519634.03
528110090,465601.88
528138010,324722.75
528142150,247208.08
528174060,194090.05
528180120,343330.72
528180130,247485.95
528186010,312083.0
528188060,173364.28
528218090,169853.25
528220040,166712.75
528228295,212547.98
528228450,191684.16
528240150,196992.42
528290180,188208.75
528315090,352058.3
528321010,359215.1
528327070,353074.06
528354050,271592.34
528385050,234726.69
528387030,256020.39
528431070,243780.58
528435050,290366.94
528480040,259818.62
528480130,219295.22
528482040,254465.67
531363010,181282.38
531363030,174575.11
531369010,209188.86
531369020,255191.6
531371050,195790.55
531375090,132209.36
531379050,242809.1
531450120,195993.25
531452010,131067.445
531479020,73721.34
532376070,129481.41
532376110,133355.62
532378120,124450.734
532378180,112680.375
532478020,309386.9
533206020,247118.03
533221040,176568.61
533236050,205105.6
533254050,215351.64
533254110,189772.66
533352150,146616.05
534128190,242599.16
534152120,156458.16
534275060,126164.39
534276040,121898.68
534278070,162326.42
534278230,137487.03
534426110,143734.16
534475250,166874.52
535126100,125797.34
535151040,146030.66
535154060,171632.03
535178120,136021.52
535179160,131312.8
535303110,139166.75
535351050,173180.7
535353060,116176.03
535353140,97390.766
535353240,184551.72
535383110,94290.51
535402270,135077.06
535452100,113847.61
535453200,135889.14
535476110,140536.48
902101010,115448.945
902105060,128513.23
902109140,130125.0
902110080,140424.75
902204080,87267.45
902325070,131281.86
902327070,148675.73
902329080,117511.3
902405100,150915.27
902406070,162182.83
903202170,141092.6
903228070,108548.35
903232060,98343.984
903400220,165839.02
903429080,162246.4
903430060,119046.49
903430070,77115.37
903476090,131193.5
903481120,124373.375
904301100,139828.73
904351240,88902.14
905108190,138047.0
905225090,161227.78
905228050,48445.56
905325020,221739.53
905377010,132921.89
905377130,108120.21
905402070,104405.625
905450020,145583.6
905452040,162473.56
906201130,308283.3
906203120,286547.56
906223080,222641.38
906226060,162360.02
906226110,121402.13
906230020,281886.12
906378110,231712.11
906380050,221889.73
906380060,313920.88
906380210,201462.14
906392070,190470.53
906426210,227534.61
907126010,151335.25
907126050,144816.45
907135170,145302.02
907181100,199030.55
907194010,218717.72
907201220,130519.85
907202080,133762.83
907227110,131773.31
907252060,246596.58
907252210,243015.97
907285020,232176.62
907290070,174945.27
908102050,107922.21
908128060,198081.11
908154040,326775.28
908275040,127177.08
908276150,75968.02
909101100,132188.05
909101140,136130.14
909129090,103448.49
909129100,116272.234
909179020,214763.42
909253180,158938.4
909254010,146655.34
909257050,230848.6
909275080,172254.33
909277090,135588.03
909277100,139704.9
909278020,131668.42
909279010,214216.66
909282130,127682.76
909425060,176875.19
909428240,210947.02
909451040,105037.305
909451140,114813.66
909451180,124800.164
912251110,49161.855
914465040,275178.5
914465055,235063.16
914476020,126447.22
916176030,142132.62
916382100,396575.44
916455070,222325.88
916460110,196371.19
916475040,369411.34
923228110,80778.81
923230200,129005.15
527105050,179633.84
527106150,203804.27
527107210,208895.61
527131110,259395.75
527326130,141849.2
527357180,295275.03
527358120,156870.53
527359030,145796.88
527401130,142119.75
527402060,157510.8
527450520,105050.83
527451400,93571.54
527452150,128196.19
527453160,145919.56
527454120,129082.43
528104050,434179.84
528108150,292233.78
528120130,366770.12
528178090,380997.47
528180110,330046.6
528181010,194921.06
528186030,288317.8
528186170,207457.62
528188090,165185.69
528188150,177573.38
528228345,231715.42
528228465,169841.6
528228540,180035.0
528235180,191177.9
528240050,188152.05
528315060,257875.38
528326030,302789.72
528363020,317087.4
528427010,234787.81
528427070,210962.3
528429070,243488.52
528431060,254418.84
528431080,199989.88
528435020,284080.75
528439010,223596.78
528458050,206550.11
528478030,263816.3
528490080,195723.53
531371070,194967.55
531373060,190509.78
531375050,146375.89
531375120,169477.86
531450030,200705.23
531450090,170735.77
531452140,158877.64
532477030,182917.94
533213070,169031.22
533215020,272438.53
533215040,254689.77
533215070,269288.9
533215080,285349.88
533217060,165518.42
533234020,216824.48
533236060,203531.56
534126090,174681.86
534127210,174811.34
534127230,176829.31
534128050,150010.25
534129060,214076.97
534175140,150872.95
534251280,165506.27
534252090,170105.0
534277070,120176.13
534400060,157567.12
534401130,160746.92
534426040,149868.83
534427040,139630.05
535104020,157218.75
535105090,154474.7
535126140,218754.84
535150280,132958.4
535152200,132465.05
535153140,172268.78
535178060,138144.33
535180100,141572.56
535354200,143961.05
535375140,82956.06
535380050,153132.0
535380140,135753.27
535403010,135450.64
535451230,105776.97
535453020,149706.98
535453040,123342.07
535454150,136320.98
535476370,183276.25
535477090,119026.74
902102060,153128.5
902103150,127497.68
902105010,96762.98
902128075,107144.555
902136110,95469.24
902201120,100440.83
902201140,146255.88
902205140,106874.32
902300260,125102.125
902301140,83390.42
902305080,133840.67
902306120,119560.195
902330010,149135.56
902402260,42180.473
902427045,96604.66
903225160,115755.55
903226150,111177.75
903228040,150955.72
903231080,112684.68
903232090,153934.1
903401050,140076.6
903426160,156313.2
903429010,124863.5
903458110,103591.25
903481010,90441.875
904100020,107576.734
