PID,Sale_Price
527105030,197918.33
527145080,186988.77
527163010,170249.44
527165230,181741.62
527182190,226846.05
527225035,220023.38
527402250,156803.06
527403020,138638.86
527427230,208255.5
527451410,89139.945
528108120,365493.22
528120120,302271.25
528176010,493103.16
528240070,216228.53
528250100,178204.64
528292020,204917.7
528382020,299860.3
528456160,191091.14
528458070,205413.7
528458110,253765.06
528477080,227576.92
528480090,237054.6
531380080,244932.48
531451280,198954.83
531452050,122143.41
531452180,209087.55
531453010,141881.27
531453040,165865.27
531477050,88625.5
532354090,151234.69
532376160,136303.56
532377100,127193.09
532479070,187787.23
533210060,168776.72
533212060,152204.27
533213030,255208.62
533221090,166742.64
533223100,150130.05
533253060,161944.5
533253210,197341.97
534176230,160837.86
535126040,202336.11
535153070,131502.03
535175180,134088.02
535302200,128758.7
535304060,103336.77
535304180,122186.516
535425010,235245.05
535457010,135655.28
902106140,105681.78
902125080,97756.28
902128170,102953.04
902305110,140431.45
902329030,185604.92
902402010,138673.9
903204040,133333.5
903226160,101815.72
903228150,138670.06
903234050,107346.66
903426180,124286.695
903430080,117310.76
904101110,169355.39
904300150,82112.05
904302260,104673.91
904350045,97738.945
904352190,133114.84
905104210,122010.45
905106170,125832.02
905107110,177875.42
905352140,241930.75
905453080,254404.05
905475510,108397.11
906225210,161668.28
906378100,245880.11
906380190,196217.67
906402200,336143.06
907125090,150713.77
907262050,219685.19
907280040,221454.45
908102060,62614.215
908102130,110686.13
908226130,85686.18
908275300,152026.7
909100080,121383.96
909100110,124200.68
909101070,59777.918
909176150,122169.27
909250060,189885.8
909426080,185242.6
909428280,289715.53
909455030,183264.38
914475090,165336.67
914478045,150413.23
916455170,217984.52
923201020,142867.7
923225440,87960.21
923226250,95545.3
923226320,84444.49
923426070,142552.36
924100050,140580.19
526302110,121578.13
526355080,353641.22
527105130,273025.3
527146010,249091.38
527163070,183659.61
527164060,167853.1
527164090,160506.72
527165130,164931.31
527166010,227171.0
527258020,268906.28
527353060,247216.33
527368010,230077.58
527401160,128606.77
527404030,145207.27
527405130,105636.54
527405160,109747.38
527425110,124195.11
527451320,89037.56
527451640,117800.45
527453050,144071.48
527453060,142231.2
527454050,137966.97
527455050,152326.1
528108140,374852.12
528110010,451564.78
528110020,514281.47
528118060,375174.0
528120030,346113.9
528120160,287151.06
528166060,413424.6
528166090,422011.53
528168030,300418.5
528174060,193222.02
528180120,346688.06
528186010,313681.16
528188020,180690.69
528218090,169896.67
528228290,195851.25
528228435,193907.98
528235200,175575.06
528240060,191546.19
528240150,197715.53
528275070,231279.17
528290030,169553.69
528315090,341182.34
528321010,354237.66
528327070,352334.4
528344040,327110.12
528385050,229996.4
528390100,376279.78
528431020,251513.28
528435030,253638.03
528435050,283279.7
528456180,237390.11
528458040,243651.81
528458180,222416.84
528477070,267569.4
528480040,257902.92
528482130,222258.88
528488100,196355.27
531369020,260268.0
531371050,192805.64
531375090,130223.07
531450120,196502.69
531452010,131274.47
531479020,76391.22
532354230,119121.22
532377130,127160.46
532478020,312898.06
533213010,211769.2
533223030,173689.47
533236050,200198.06
533252040,299128.56
534128020,206631.69
534152120,155801.38
534250400,188397.67
534251030,174505.19
534252240,156984.56
534275060,123845.37
534275100,121429.234
534278070,164071.6
534400290,155862.31
534402170,184012.36
534426110,140504.33
534429150,171941.83
534476150,169049.28
534476320,125657.66
535178120,139409.7
535301170,158678.97
535304100,127976.31
535351050,171841.19
535353040,140244.08
535376060,143613.03
535381040,146204.0
535383060,50648.156
535383120,73312.17
535426150,135869.31
535450070,138129.05
535451250,138012.9
535452100,112976.28
535452140,112089.07
535453100,124546.43
535453200,131199.75
535477150,101578.39
902101010,111666.234
902102080,122970.45
902103120,141454.61
902105050,124311.71
902109130,91561.15
902110080,142390.95
902134120,105441.78
902206260,95608.375
902301080,112733.16
902326030,208134.19
902329080,119511.06
902402150,87246.65
902477120,64438.527
903200080,208763.56
903228120,120938.516
903230100,111189.1
903234220,133461.73
903400220,167502.58
903425245,174731.84
903430060,119665.375
903458170,103649.45
903475100,116985.76
903476090,124263.83
904301060,149960.9
904351200,112903.04
905101260,160542.1
905377010,135948.77
905401100,195011.23
905452040,157005.98
905452050,86226.48
905475160,130066.93
906223060,202506.19
906223080,219296.47
906226110,123389.36
906226140,123044.35
906230010,297547.78
906340100,332673.56
906340110,312035.1
906378110,231043.28
906380130,223528.33
906380220,222585.97
906392130,166834.9
906426210,234515.25
907126010,147514.08
907126050,147524.92
907180130,215796.73
907185050,194891.33
907200230,122236.87
907201220,140378.69
907201280,137536.86
907227080,123669.51
907227110,132022.88
907252060,243461.34
907260030,192002.88
907265010,203682.64
907285020,230479.23
907290180,141877.34
907290210,142410.1
907410130,272466.1
907414020,200528.45
908128060,188356.89
908154040,338652.2
908201040,104067.04
909101010,136747.94
909101100,136685.62
909129090,111010.25
909175080,56039.785
909179020,214094.52
909250220,138168.3
909251170,154350.84
909253010,156312.0
909275080,171517.81
909277090,141860.3
909425060,175447.02
909426090,150859.58
909452050,197015.16
910202070,127910.42
910204050,150555.6
911104060,69184.76
912251110,50674.68
914465020,278213.34
914475030,179012.2
914476380,180033.45
916380070,337942.1
916382010,222658.36
916386140,224414.33
916403200,222662.83
916475040,367052.16
921128050,429360.97
923201100,134969.03
923228110,81055.93
923228230,90710.43
923230200,131940.31
526351030,185182.36
527106150,202941.95
527161010,180824.12
527164120,190204.97
527208010,343890.1
527276040,170247.98
527325070,249921.81
527326130,141215.1
527354160,191733.89
527357110,138511.19
527357180,318408.0
527359070,203620.88
527378020,157424.3
527450250,97796.09
527452150,130903.3
528102030,353448.72
528104050,416200.9
528110110,434067.66
528118090,472833.47
528120130,379138.06
528142140,328028.28
528166120,437846.06
528170070,255626.62
528178070,380950.97
528178090,377580.7
528186080,296633.2
528186130,353444.66
528186160,221588.39
528228465,170341.2
528253020,221187.23
528280130,196660.17
528290010,199776.38
528292060,233605.4
528294060,191194.14
528315060,255345.2
528326110,306088.2
528363020,310088.75
528429070,236996.73
528429080,265463.62
528431080,204176.23
528435020,275222.06
528439010,216277.61
528458050,210680.83
528462040,203995.81
528477040,210302.03
528480060,301579.62
528480160,200216.78
528482020,252725.83
528488140,213931.66
531375120,164828.94
531450090,173240.0
531450170,175354.34
531452140,161716.86
532377020,98623.21
532378200,133320.9
533206050,192645.19
533212140,148058.67
533213120,166170.2
533215040,259985.44
533236090,276178.1
533250050,242870.92
533250110,219935.69
533251120,161753.4
533350120,263608.6
534126090,179496.34
534127210,178574.5
534127230,182004.39
534175140,151048.6
534201240,141172.94
534250335,187622.9
534250410,178151.3
534400060,163197.69
534403080,177380.94
534403100,157255.19
534427040,143957.62
534455030,137605.48
534477080,109011.25
534479150,117157.695
535105090,155387.97
535152200,132620.28
535153140,167884.31
535178060,143278.81
535180100,142014.48
535301080,120870.375
535302140,122276.74
535303030,169920.48
535352080,111222.086
535375160,111352.945
535380140,131276.23
535426260,150350.4
535427070,234192.06
535451010,125530.09
535475020,165525.52
535476370,183274.16
902100020,110977.12
902100030,78859.85
902109110,200193.67
902109160,105257.31
902134100,84265.336
902201120,99385.55
902205090,108075.984
902300260,126237.086
902301150,111195.78
902304060,140146.08
902326060,150653.27
902401010,114607.55
902401120,276427.34
902427045,98175.12
902427150,110745.79
903201030,131967.75
903204095,95216.74
903225140,119892.92
903230110,111324.27
903230120,77469.63
903235100,63035.418
903236010,122575.516
903401020,168284.1
903401030,139805.53
903401050,133069.39
903429010,121964.734
903455140,124442.78
905100020,132076.66
905104180,135858.3
905107380,132481.22
905108170,143962.56
905200090,119158.15
905201110,164858.97
905202230,199773.7
905352030,209786.22
905352070,249640.72
905401045,223371.5
905403150,154404.6
905451330,155827.97
906204150,256277.38
906223140,220004.5
906223220,205142.17
906380030,236814.86
906412050,366648.78
907135260,142108.5
907176010,186300.45
907187080,186305.78
907192130,216760.8
907196050,209639.61
907201060,139845.53
907202010,151464.05
907202240,167044.89
907227050,120018.65
907253060,237089.42
907295100,214984.95
907412070,198763.66
907425010,144637.98
908103280,142225.11
908128110,183398.12
908152270,154588.33
908154080,205789.6
908186040,137252.66
908201110,70646.88
908275130,131827.48
908275280,145967.16
909101060,68764.23
909131170,137710.52
909175100,157435.25
909177120,155183.16
909250040,181257.83
909252220,138731.58
909253190,101329.15
909275040,121299.25
909282030,339920.9
909425085,248632.12
909451150,145034.27
910200080,111637.27
910203020,108465.36
910203090,112511.47
911370410,295321.5
911370540,281285.94
914465060,280999.6
914467050,213630.72
916384100,256624.67
916386180,215993.38
921126030,264382.28
923202015,206929.84
923202137,108596.5
923203140,166676.83
923225080,126395.49
923225310,105430.914
923277030,133733.25
526352090,176393.9
526355170,284400.88
527105140,202799.38
527110130,156896.56
527158090,176700.34
527161090,189801.06
527162090,173524.23
527165100,167838.38
527216080,473961.25
527252070,247669.89
527325090,205478.36
527404100,123679.3
527425140,117247.9
527455030,144361.69
528110070,302814.56
528112150,244856.81
528118050,453946.06
528150040,362131.9
528172050,242225.11
528172070,232554.02
528174020,190306.39
528181070,222298.31
