PID,Sale_Price
527105010,184650.84
527146030,252036.25
527225035,207988.55
527276150,103477.9
527358140,201011.14
527402200,156867.98
527402250,154747.77
527403020,132062.92
527425090,102315.55
527451410,93325.65
527453150,113516.29
528108120,371381.0
528120100,232787.45
528176010,462593.97
528228285,164531.33
528231020,174108.39
528250100,170794.72
528358010,239445.78
528382030,207831.9
528386040,409288.6
528458110,270061.5
531369060,186581.73
531451110,127887.49
531451280,202580.36
532376160,136479.81
532479070,190916.81
533213030,262719.4
533223020,170586.36
533238045,294664.03
534151175,275416.9
534152100,184345.9
534176230,159209.66
534403410,164692.55
534450180,122250.04
534451150,70206.22
535126040,190976.55
535153070,134241.56
535302080,132434.73
535302200,123746.08
535325400,92192.37
535353190,120565.055
535450210,135702.52
535454070,113957.65
535456110,134197.66
535476350,169511.31
535477020,156967.2
902207140,94418.734
902329030,198143.45
902401060,83134.1
902402130,108919.9
903204040,140403.06
903226160,108024.15
903228150,138439.36
903454060,69205.74
904100140,238629.44
904101110,169485.78
904300150,84244.93
905101100,93919.85
905103060,176750.56
905106140,155382.62
905109170,256116.36
905202090,129227.9
905426200,146093.89
905452110,123818.914
906385020,190809.42
907180050,200415.66
907200290,153709.66
907200340,129513.64
907280040,237364.75
907290170,145450.92
907290240,145401.0
907410080,214966.5
908102130,109272.61
908102170,149959.48
908275300,139438.83
909177100,122140.84
909250030,114322.086
909250060,190785.05
909475140,265080.84
910205120,111244.15
911204100,77253.53
914475090,165524.73
914476520,215910.58
916386020,185060.19
916386060,164967.95
916386090,254215.84
923201020,135761.28
923225300,91521.42
923225440,89364.14
923230190,134072.16
923276250,163594.58
923426070,143291.39
924151040,284672.25
924152030,206142.56
527105070,188100.02
527105130,274496.5
527107130,184535.17
527108070,353779.2
527110020,169510.67
527162110,197110.81
527164060,167898.08
527166010,235768.36
527254020,355747.94
527352150,178399.86
527354100,213858.42
527354200,181426.97
527359050,147311.92
527366030,236545.8
527368010,224928.14
527375100,204193.77
527375210,147355.2
527378140,159584.52
527405130,107976.77
527405180,118063.41
527425060,109674.98
527425110,120216.71
527450280,99288.73
527451640,110746.42
527454130,137108.48
527455280,150377.8
528102040,357836.8
528102140,460790.94
528104070,459130.2
528106070,328383.22
528108070,349959.12
528110020,527558.44
528120020,272913.12
528120160,283256.72
528138010,328215.72
528142150,253285.36
528166060,412353.56
528168030,306430.8
528174070,198871.55
528180120,353051.2
528186010,301687.5
528218090,168796.67
528221060,166679.2
528228295,203853.84
528228435,197270.1
528228460,164745.81
528240030,186807.86
528240060,190322.36
528280230,214489.77
528292030,276849.47
528321010,357103.5
528344100,332465.84
528363050,332017.2
528365070,325174.28
528387030,259984.2
528431020,252665.1
528435050,280700.94
528441090,429931.3
528456220,220236.05
528458020,233335.55
528458060,202617.45
528458160,377566.66
528458180,225969.4
528482130,224930.06
528490040,229817.27
531369010,207251.77
531375130,163556.98
531382070,264405.22
531452070,158500.34
531477020,74431.4
532353020,122104.16
532376070,137311.58
532377130,128649.47
532378180,114284.266
533135020,218462.97
533210010,154720.03
533210020,159724.45
533213010,217033.64
533213040,169221.72
533223030,182934.52
533254050,201857.75
534125080,159642.97
534129080,193426.67
534152120,154418.72
534177230,223746.31
534226120,128871.6
534250400,187512.55
534251030,171659.7
534402060,141033.94
534402170,178604.81
534451110,116890.07
534475250,161496.77
534476150,170826.64
534477110,151924.81
535101120,129974.555
535125090,209930.72
535150070,127068.086
535152230,160849.66
535154060,180147.5
535301170,162507.19
535302120,136794.9
535303110,142664.3
535353060,119626.234
535353140,92323.12
535382100,157665.44
535383070,123979.97
535383110,96513.22
535402330,169970.25
535425070,199933.62
535426150,133792.31
535450160,85430.625
535475010,149372.28
535476240,138846.72
902102080,129009.695
902103120,136563.53
902103170,93749.47
902106010,148949.5
902109140,126478.336
902202150,104963.2
902205010,54822.22
902207170,85933.24
902330040,183406.34
902401130,151986.11
902402150,91924.59
903201020,130462.484
903202170,140749.34
903226170,120860.805
903231130,106651.234
903234220,133438.95
903400220,173967.64
903429110,139859.0
903430060,121239.46
903430070,76990.375
903481130,90518.67
904301375,63348.316
904351240,87885.25
905101260,160784.94
905103070,126027.78
905200350,154041.75
905325020,229084.22
905402070,117381.484
905451340,89309.95
905475500,83680.41
905476230,133149.75
905478030,140396.23
905480030,113909.836
906201021,172867.34
906201050,157194.75
906203120,271012.75
906223210,245859.47
906226080,145865.86
906226090,129717.73
906226120,129690.516
906230010,278894.47
906340110,304798.94
906380210,207304.75
906380220,224903.69
906392110,247293.67
906392130,172319.23
907126010,150757.47
907130100,201733.23
907194110,189064.53
907194160,210113.58
907196060,210943.8
907200230,122637.02
907201220,130690.87
907227080,122544.664
907227290,139178.16
907260030,191245.2
907275010,250746.89
907414020,195252.05
907420040,163729.75
908102050,105786.65
908152100,138896.66
908203090,102552.93
908225370,90608.15
908229020,90105.85
909101010,138557.83
909101140,134663.8
909175080,68439.59
909179020,206323.12
909251170,165134.02
909253180,162174.78
909254010,144969.83
909275080,176181.06
909276110,160314.58
909451040,110858.96
909451100,134010.67
909452050,209133.4
909475040,275617.38
911104060,73004.07
912251110,60193.473
914465040,278114.94
914465055,236796.56
914475030,177115.05
914476380,170142.64
916176125,270574.0
916382100,411696.2
916475040,354345.78
923203110,170874.72
923203190,175335.11
923227080,147962.83
923230200,131620.6
923275040,173823.2
923275140,122055.375
924100060,178534.48
527106050,167435.97
527106150,198788.69
527107010,175400.0
527140090,208726.14
527145090,176019.52
527161010,184680.25
527164120,192721.27
527208010,337531.75
527212050,304027.0
527226020,133797.28
527276040,175289.3
527302070,187348.27
527302185,237171.28
527325070,253648.67
527354160,191422.38
527357110,145645.53
527378020,156163.6
527403360,121402.37
527425035,119196.68
527427110,168109.1
527450250,101777.95
527451550,108554.46
528104050,443969.06
528104080,426826.47
528118030,407177.3
528118090,451235.47
528180140,370846.22
528181010,191723.83
528188150,176680.3
528228445,185150.22
528228465,169478.34
528228540,178985.58
528235020,181580.67
528235120,189907.53
528240040,156410.27
528280130,197455.69
528292060,240371.72
528363110,398724.12
528387050,253742.55
528427070,206116.81
528431120,245673.14
528435020,277221.75
528439010,216562.23
528458030,222909.28
528462040,220511.98
528478040,243947.33
528480060,315923.2
531363060,152969.98
531371070,189849.22
531373060,191157.12
531375050,140768.14
531375120,165865.42
531384030,188923.77
531385060,189613.64
532376170,115971.125
532377020,107715.53
533206050,194043.4
533212140,150566.94
533212150,153648.39
533213120,171785.97
533236060,197240.75
533236090,287888.1
533250050,244539.2
533250160,308772.62
533251120,165655.33
534128050,159038.33
534177180,252475.77
534250335,182378.14
534250370,296499.44
534277060,114096.516
534277070,124607.02
534400060,159978.12
534403100,156278.61
534426040,149866.98
534428100,150602.4
534451080,75876.94
534452060,130672.42
534453140,93116.28
534455030,140835.55
534477080,117680.42
535105030,131983.48
535105090,157841.9
535150210,144897.67
535150280,131951.64
535152200,132277.72
535153140,168641.25
535179060,180218.47
535301080,127652.31
535302130,147089.56
535380050,145768.1
535426350,157459.28
535427070,242425.47
535451010,123458.58
535451050,113434.586
535453020,153015.66
535453210,153191.45
535455080,112159.86
535455090,122018.484
535456050,116603.04
535476370,188088.34
902100030,73266.88
902102060,164972.67
902105020,221801.08
902202090,155992.12
902205070,65071.46
902205090,112337.34
902207120,68389.086
902305080,132358.98
902306120,125069.555
902328040,134037.52
902401010,120246.984
902401120,278682.03
902402260,50120.75
902405070,228967.14
902427045,99791.0
902427150,115235.11
903204095,95280.14
903225160,116134.484
903228090,113888.66
903231080,108483.055
903234100,131078.44
903235010,128239.72
903455030,113957.87
903484020,143560.58
904100020,114412.73
904100160,139999.8
904101170,106881.35
905104080,113755.58
905107280,157251.58
905107380,125820.86
905200100,130106.13
905200160,107353.82
905300020,150187.33
905352070,238361.05
905401045,220013.31
905401060,214449.67
905425125,234634.03
905426030,197112.88
905427070,220322.17
905451330,158548.72
905452070,110329.49
905452120,138432.48
906424010,251970.16
906476030,199828.39
907135020,143464.64
907181120,195620.16
907187030,189587.95
907192130,220137.98
907194020,210677.4
907201060,134254.36
907202190,136274.19
907202240,168836.44
907227050,121406.19
907250020,227887.5
907251090,257702.8
907253110,232712.42
907255030,287662.78
907255060,312814.84
907260010,262413.66
907262030,212412.61
907290150,144274.83
907295020,214876.92
907412070,210105.56
907420080,186542.78
907425035,151497.7
908127120,117426.27
908152270,151393.42
908154080,204431.47
908201120,105504.34
908204160,82338.91
908250090,108017.766
909131170,137963.16
909277040,182346.31
909428190,197125.84
910203090,112673.93
910205010,121523.19
910251050,50340.727
911102090,93651.88
911370520,265638.34
911370540,284432.9
914453045,319116.03
914465060,280338.47
914475020,146976.67
916380060,288625.12
916386180,223304.61
916455120,249621.44
916460060,232086.97
916477020,337153.1
921201060,363918.7
923225200,128221.984
923225370,101219.52
923227030,153616.89
924100020,169334.39
526355170,306458.28
526355190,328385.72
527110080,182265.11
527110120,177341.53
527126030,259876.36
527158090,174835.52
527162080,172474.44
527162140,220618.84
527165100,166903.97
527182170,196486.95
527212060,354621.66
527301080,187939.89
527301280,156370.75
527327050,192170.3
527354050,203969.55
527356050,149709.12
527358060,197921.55
527359010,186772.77
527402090,135370.84
527427200,195864.7
527450030,107998.4
527455030,138103.62
527455250,124778.38
528102100,261669.44
528106110,454606.3
528108160,279333.16
528118040,431528.44
528142050,316135.7
528144050,343723.84
528150120,345103.7
528172070,237122.66
528181060,214965.27
528188160,201149.4
528218020,172986.08
528218100,174718.17
528221050,185669.55
528221090,181844.61
528222040,191321.64
528228555,176097.25
528240020,195960.36
528280110,177369.44
528290170,196800.89
528358040,259889.25
528366050,322566.2
528427100,272354.12
528431050,260997.02
528435040,312379.28
528435070,237717.47
528445070,233037.78
528458080,233571.11
528458150,300524.22
528480180,258241.33
531384070,191020.45
532377050,145125.45
532378240,124191.44
532479050,145305.62
532479140,160615.6
533120030,309920.84
533206070,233791.52
533208030,229399.9
533208040,205696.0
533213130,177364.19
533221100,171514.39
533236040,174043.48
533242080,192770.34
533251130,199343.8
533252130,214075.53
533352075,175944.16
534125120,151634.44
534127140,144699.66
534177210,170135.5
534178010,136471.88
534276160,121528.4
534276290,109867.5
534278190,119048.766
534403040,168605.86
534403290,219443.33
534431020,129952.37
534450090,56562.008
534475170,174176.98
534476080,139754.88
534479120,119365.375
534479140,156718.61
535105110,161240.08
535151110,142155.81
535152060,130975.48
535179120,118808.99
535301060,146342.39
535304170,133100.75
535325280,127625.78
535353050,141254.83
535353130,109376.03
535355020,190393.17
535378080,133940.27
535379110,142156.22
535403030,127637.586
535426130,190968.72
535451040,119606.84
535451100,105719.88
535453080,144453.55
535453150,135780.45
535477130,148230.34
535477180,111462.164
902110010,97696.82
902125120,77340.23
902128160,118969.88
902201090,133493.69
902201130,111104.94
902207010,96730.04
902303100,146436.62
902332030,171581.14
902404010,139756.08
902408080,191483.72
902427180,124045.484
903206170,181985.83
903233050,137434.72
903234160,100733.41
903401070,134367.72
903427040,141498.86
903430050,86750.66
903451110,118807.41
903456110,212351.25
903457040,165462.7
903457130,106999.66
903458020,98533.62
903458060,119907.1
903476100,84255.21
905101200,108628.61
