PID,Sale_Price
526351010,154799.73
527180040,194265.4
527276150,106136.91
527302110,215522.38
527358140,193023.47
527358200,177125.69
527402250,154473.38
527404120,120539.19
528120120,291559.0
528218150,175363.03
528228440,184613.69
528240130,200059.69
528250100,175126.72
528363130,346346.03
531380080,255506.95
531451110,125390.82
531477050,92891.266
532377100,130593.94
532479070,181614.62
533130020,230494.19
533212010,152538.78
533212020,159855.2
533221110,177671.3
533223100,147507.75
533238045,303287.66
533253060,156403.56
534152100,201295.25
534202160,150022.98
534251320,151835.3
534403360,144081.64
534431050,192588.8
534431070,152837.88
534475100,127513.73
535106190,145184.84
535126040,197220.81
535152050,228637.88
535152150,166182.88
535175070,142826.97
535179020,187376.86
535302080,133760.67
535350040,134453.34
535401080,159667.94
535425010,234517.48
535450210,132533.67
535453070,158902.33
535454070,114035.164
535456110,130267.04
902125080,97343.03
902125160,70841.39
902128170,105296.17
902206040,127778.99
902206240,110140.79
903206120,194145.95
903227020,133863.66
903227150,130805.086
903232190,115880.03
903454060,64634.99
903476030,140427.03
904100140,241168.95
904300150,86042.23
904302260,101047.945
905104210,120570.12
905105200,125111.664
905106140,145579.84
905107320,135140.6
905109130,283567.53
905378040,126886.93
905452110,127823.72
905475510,108882.2
906223090,239402.17
906380190,196237.89
906385020,190815.25
906402200,341465.53
906425045,160979.8
907180050,211314.88
907252120,249267.45
907290170,145928.47
907290240,144996.52
908102130,113347.42
908102300,79361.8
909100110,122248.52
909101070,57124.93
909176150,126431.305
909177100,125687.5
909250030,107728.58
909426080,183838.36
909475140,288561.0
911204090,100442.74
911370510,263315.38
916125360,169040.58
923201020,132556.55
923225390,126342.71
923226320,81191.4
923228270,74351.375
923230190,129357.12
923276030,134843.72
526302110,114602.74
527108070,347996.2
527110020,173824.69
527127100,369817.06
527131030,264562.88
527132090,223097.5
527146010,244298.42
527161040,167063.86
527162110,200347.05
527162120,188792.64
527163040,179498.9
527163070,180773.25
527164020,151967.12
527164090,162119.27
527214050,469297.94
527254020,355054.8
527258020,270719.06
527301320,252887.84
527326150,213395.12
527353020,173480.22
527353060,246803.38
527355150,305601.1
527356040,150831.95
527366030,230716.53
